"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000066777.9_ARFGEF1",554.42642742314,0.622827459158466,0.120349079769521,5.17517425435437,2.27698368324125e-07,5.22179001992095e-06
"ENSG00000222041.11_CYTOR",3204.3921252314,-0.560516566155922,0.108315300156502,-5.17486047996958,2.28081351531689e-07,5.22261164755363e-06
"ENSG00000149150.9_SLC43A1",203.580073035354,-0.648465725270809,0.125407247143114,-5.17087919592702,2.32995160646438e-07,5.32702005587389e-06
"ENSG00000285756.1_BX890604.2",395.507890485384,-0.447228430596182,0.0864966367584876,-5.17047190915545,2.3350357363361e-07,5.33054288580278e-06
"ENSG00000196924.16_FLNA",28796.1091428093,0.506929185619955,0.0980512173181433,5.17004479378507,2.3403788986399e-07,5.33464547744525e-06
"ENSG00000128585.18_MKLN1",644.077544220419,0.677594648212833,0.131143462359257,5.16681987819275,2.38110526935166e-07,5.41926591106299e-06
"ENSG00000147050.14_KDM6A",445.101123619095,0.594255514044948,0.115025958110308,5.16627310745862,2.38807779549119e-07,5.42692482709509e-06
"ENSG00000060138.13_YBX3",2254.42772827738,-0.27887504676308,0.0540175992948405,-5.16267013720687,2.43451928314362e-07,5.52411886811653e-06
"ENSG00000271605.6_MILR1",103.683971668865,0.921564681096939,0.17857668233891,5.16061038331955,2.46145977010386e-07,5.57683746708472e-06
"ENSG00000175197.12_DDIT3",286.507419891123,-0.66724540769572,0.129430979837943,-5.15522179103613,2.533309027247e-07,5.73099263246674e-06
"ENSG00000196126.11_HLA-DRB1",195.74006818915,-0.799876922075466,0.155203519479867,-5.1537292759603,2.55356521522607e-07,5.76814340808723e-06
"ENSG00000072506.12_HSD17B10",1246.57173391107,-0.384566113755648,0.0746407813573726,-5.15222518792218,2.57413670838814e-07,5.78573435409346e-06
"ENSG00000104472.10_CHRAC1",891.489836648817,-0.377542697326866,0.0732787578864885,-5.15214378922325,2.575254556841e-07,5.78573435409346e-06
"ENSG00000115694.15_STK25",1653.27725620641,-0.344419757892136,0.0668511946181296,-5.15203594878963,2.57673625182306e-07,5.78573435409346e-06
"ENSG00000154229.12_PRKCA",1883.71642510336,0.539335614418704,0.104672984168426,5.15257703507216,2.5693101802728e-07,5.78573435409346e-06
"ENSG00000137413.16_TAF8",875.577714261239,0.308733287491873,0.0599768275172909,5.14754281397874,2.63920778996589e-07,5.91717466352411e-06
"ENSG00000139291.13_TMEM19",425.63214778747,0.569278754371443,0.110604694271371,5.14696738797275,2.64731328702093e-07,5.92651504314626e-06
"ENSG00000159167.12_STC1",786.243967983036,0.493456064924804,0.095908786524537,5.14505586824999,2.67441207306564e-07,5.97828458056457e-06
"ENSG00000175216.14_CKAP5",5448.6435479464,0.397923654481292,0.0773517446782993,5.14433974484001,2.68463307192349e-07,5.99222847685712e-06
"ENSG00000084112.15_SSH1",1795.42580127822,0.429680028192047,0.0835318143765744,5.14390871788063,2.69080315807957e-07,5.99710262372578e-06
"ENSG00000124486.13_USP9X",4045.30852670026,0.476735009976848,0.0927024352063439,5.14263739583211,2.70908182222281e-07,6.0289093096923e-06
"ENSG00000100461.18_RBM23",768.590744264978,0.42709102188261,0.0831455901346386,5.13666474903861,2.79657192537409e-07,6.19611605969482e-06
